age,buttonA,buttonB,buttonC,buttonD,cond,date,gender,modInner,modOuter,noun,response,responseButton,suj,trial,nbMods,nounSing,pre,iso,sujRaw,batch,batchC
22.0,couchthisblue,thisbluecouch,bluethiscouch,couchbluethis,dem-adj,2018-03-20 13:07,F,blue,this,couch,thisbluecouch,1.0,THA0003,47.0,2,couch,,1.0,0003,March,0.5
22.0,chairthese,thesechair,,,dem-adj,2018-03-20 13:07,F,,these,chair,thesechair,1.0,THA0003,48.0,1,chair,1.0,,0003,March,0.5
22.0,theseredkey,keyredthese,redthesekey,keythesered,dem-adj,2018-03-20 13:07,F,red,these,key,theseredkey,0.0,THA0003,49.0,2,key,,1.0,0003,March,0.5
24.0,threethesevase,vasethesethree,vasethreethese,thesethreevase,dem-num,2018-03-20 13:58,F,three,these,vase,thesethreevase,3.0,THA0004,0.0,2,vase,,1.0,0004,March,0.5
24.0,chairthis,thischair,,,dem-num,2018-03-20 13:58,F,,this,chair,thischair,1.0,THA0004,1.0,1,chair,1.0,,0004,March,0.5
24.0,thesesevenhorse,horsetheseseven,seventhesehorse,horseseventhese,dem-num,2018-03-20 13:58,F,seven,these,horse,seventhesehorse,2.0,THA0004,2.0,2,horse,,0.0,0004,March,0.5
24.0,thosecar,carthose,,,dem-num,2018-03-20 13:58,F,,those,car,thosecar,0.0,THA0004,3.0,1,car,1.0,,0004,March,0.5
24.0,fivesuitcase,suitcasefive,,,dem-num,2018-03-20 13:58,F,,five,suitcase,fivesuitcase,0.0,THA0004,4.0,1,suitcase,1.0,,0004,March,0.5
24.0,horsethose,thosehorse,,,dem-num,2018-03-20 13:58,F,,those,horse,thosehorse,1.0,THA0004,5.0,1,horse,1.0,,0004,March,0.5
24.0,thesefivepear,fivethesepear,pearfivethese,pearthesefive,dem-num,2018-03-20 13:58,F,five,these,pear,thesefivepear,0.0,THA0004,6.0,2,pear,,1.0,0004,March,0.5
24.0,threecar,carthree,,,dem-num,2018-03-20 13:58,F,,three,car,threecar,0.0,THA0004,7.0,1,car,1.0,,0004,March,0.5
24.0,thosesixbowl,bowlsixthose,bowlthosesix,sixthosebowl,dem-num,2018-03-20 13:58,F,six,those,bowl,thosesixbowl,0.0,THA0004,8.0,2,bowl,,1.0,0004,March,0.5
24.0,ribbonthat,thatribbon,,,dem-num,2018-03-20 13:58,F,,that,ribbon,thatribbon,1.0,THA0004,9.0,1,ribbon,1.0,,0004,March,0.5
24.0,thesethreecherry,cherrythreethese,cherrythesethree,threethesecherry,dem-num,2018-03-20 13:58,F,three,these,cherry,thesethreecherry,0.0,THA0004,10.0,2,cherry,,1.0,0004,March,0.5
24.0,thesetensuitcase,suitcasetheseten,suitcasetenthese,tenthesesuitcase,dem-num,2018-03-20 13:58,F,ten,these,suitcase,thesetensuitcase,0.0,THA0004,11.0,2,suitcase,,1.0,0004,March,0.5
24.0,pillownine,ninepillow,,,dem-num,2018-03-20 13:58,F,,nine,pillow,ninepillow,1.0,THA0004,12.0,1,pillow,1.0,,0004,March,0.5
24.0,tensuitcase,suitcaseten,,,dem-num,2018-03-20 13:58,F,,ten,suitcase,tensuitcase,0.0,THA0004,13.0,1,suitcase,1.0,,0004,March,0.5
24.0,ninethosebox,boxninethose,boxthosenine,thoseninebox,dem-num,2018-03-20 13:58,F,nine,those,box,thoseninebox,3.0,THA0004,14.0,2,box,,1.0,0004,March,0.5
24.0,fourthesechair,thesefourchair,chairthesefour,chairfourthese,dem-num,2018-03-20 13:58,F,four,these,chair,thesefourchair,1.0,THA0004,15.0,2,chair,,1.0,0004,March,0.5
24.0,eightthoseshirt,shirtthoseeight,shirteightthose,thoseeightshirt,dem-num,2018-03-20 13:58,F,eight,those,shirt,thoseeightshirt,3.0,THA0004,16.0,2,shirt,,1.0,0004,March,0.5
24.0,thislamp,lampthis,,,dem-num,2018-03-20 13:58,F,,this,lamp,thislamp,0.0,THA0004,17.0,1,lamp,1.0,,0004,March,0.5
24.0,theseduck,duckthese,,,dem-num,2018-03-20 13:58,F,,these,duck,theseduck,0.0,THA0004,18.0,1,duck,1.0,,0004,March,0.5
24.0,keyfourthese,keythesefour,fourthesekey,thesefourkey,dem-num,2018-03-20 13:58,F,four,these,key,thesefourkey,3.0,THA0004,19.0,2,key,,1.0,0004,March,0.5
24.0,sixtheseribbon,ribbonthesesix,thesesixribbon,ribbonsixthese,dem-num,2018-03-20 13:58,F,six,these,ribbon,thesesixribbon,2.0,THA0004,20.0,2,ribbon,,1.0,0004,March,0.5
24.0,ribbonthoseeight,ribboneightthose,eightthoseribbon,thoseeightribbon,dem-num,2018-03-20 13:58,F,eight,those,ribbon,thoseeightribbon,3.0,THA0004,21.0,2,ribbon,,1.0,0004,March,0.5
24.0,shovelthisone,onethisshovel,shovelonethis,thisoneshovel,dem-num,2018-03-20 13:58,F,one,this,shovel,thisoneshovel,3.0,THA0004,22.0,2,shovel,,1.0,0004,March,0.5
24.0,ninethesepitcher,pitcherthesenine,theseninepitcher,pitcherninethese,dem-num,2018-03-20 13:58,F,nine,these,pitcher,theseninepitcher,2.0,THA0004,23.0,2,pitcher,,1.0,0004,March,0.5
24.0,thosesevenleaf,leafthoseseven,seventhoseleaf,leafseventhose,dem-num,2018-03-20 13:58,F,seven,those,leaf,thosesevenleaf,0.0,THA0004,24.0,2,leaf,,1.0,0004,March,0.5
24.0,thishorse,horsethis,,,dem-num,2018-03-20 13:58,F,,this,horse,thishorse,0.0,THA0004,25.0,1,horse,1.0,,0004,March,0.5
24.0,thosehorse,horsethose,,,dem-num,2018-03-20 13:58,F,,those,horse,thosehorse,0.0,THA0004,26.0,1,horse,1.0,,0004,March,0.5
24.0,hatfour,fourhat,,,dem-num,2018-03-20 13:58,F,,four,hat,fourhat,1.0,THA0004,27.0,1,hat,1.0,,0004,March,0.5
24.0,thosesevencouch,seventhosecouch,couchseventhose,couchthoseseven,dem-num,2018-03-20 13:58,F,seven,those,couch,couchthoseseven,3.0,THA0004,28.0,2,couch,,0.0,0004,March,0.5
24.0,eighthat,hateight,,,dem-num,2018-03-20 13:58,F,,eight,hat,eighthat,0.0,THA0004,29.0,1,hat,1.0,,0004,March,0.5
24.0,pitchersix,sixpitcher,,,dem-num,2018-03-20 13:58,F,,six,pitcher,sixpitcher,1.0,THA0004,30.0,1,pitcher,1.0,,0004,March,0.5
24.0,twothesebox,boxtwothese,thesetwobox,boxthesetwo,dem-num,2018-03-20 13:58,F,two,these,box,thesetwobox,2.0,THA0004,31.0,2,box,,1.0,0004,March,0.5
24.0,ninethosedart,dartthosenine,dartninethose,thoseninedart,dem-num,2018-03-20 13:58,F,nine,those,dart,thoseninedart,3.0,THA0004,32.0,2,dart,,1.0,0004,March,0.5
24.0,spatulatenthese,spatulatheseten,thesetenspatula,tenthesespatula,dem-num,2018-03-20 13:58,F,ten,these,spatula,thesetenspatula,2.0,THA0004,33.0,2,spatula,,1.0,0004,March,0.5
24.0,fourthosehat,hatthosefour,hatfourthose,thosefourhat,dem-num,2018-03-20 13:58,F,four,those,hat,thosefourhat,3.0,THA0004,34.0,2,hat,,1.0,0004,March,0.5
24.0,suitcasethesetwo,twothesesuitcase,thesetwosuitcase,suitcasetwothese,dem-num,2018-03-20 13:58,F,two,these,suitcase,thesetwosuitcase,2.0,THA0004,35.0,2,suitcase,,1.0,0004,March,0.5
24.0,lampthesenine,theseninelamp,ninetheselamp,lampninethese,dem-num,2018-03-20 13:58,F,nine,these,lamp,theseninelamp,1.0,THA0004,36.0,2,lamp,,1.0,0004,March,0.5
24.0,thesetencherry,cherrytenthese,cherrytheseten,tenthesecherry,dem-num,2018-03-20 13:58,F,ten,these,cherry,thesetencherry,0.0,THA0004,37.0,2,cherry,,1.0,0004,March,0.5
24.0,theseleaf,leafthese,,,dem-num,2018-03-20 13:58,F,,these,leaf,theseleaf,0.0,THA0004,38.0,1,leaf,1.0,,0004,March,0.5
24.0,twodart,darttwo,,,dem-num,2018-03-20 13:58,F,,two,dart,twodart,0.0,THA0004,39.0,1,dart,1.0,,0004,March,0.5
24.0,ninethosevase,vasethosenine,thoseninevase,vaseninethose,dem-num,2018-03-20 13:58,F,nine,those,vase,thoseninevase,2.0,THA0004,40.0,2,vase,,1.0,0004,March,0.5
24.0,onepear,pearone,,,dem-num,2018-03-20 13:58,F,,one,pear,onepear,0.0,THA0004,41.0,1,pear,1.0,,0004,March,0.5
24.0,scarfthosefive,thosefivescarf,scarffivethose,fivethosescarf,dem-num,2018-03-20 13:58,F,five,those,scarf,thosefivescarf,1.0,THA0004,42.0,2,scarf,,1.0,0004,March,0.5
24.0,thoseeightspatula,eightthosespatula,spatulathoseeight,spatulaeightthose,dem-num,2018-03-20 13:58,F,eight,those,spatula,thoseeightspatula,0.0,THA0004,43.0,2,spatula,,1.0,0004,March,0.5
24.0,keythat,thatkey,,,dem-num,2018-03-20 13:58,F,,that,key,thatkey,1.0,THA0004,44.0,1,key,1.0,,0004,March,0.5
24.0,sevenhorse,horseseven,,,dem-num,2018-03-20 13:58,F,,seven,horse,sevenhorse,0.0,THA0004,45.0,1,horse,1.0,,0004,March,0.5
24.0,thosetenhorse,tenthosehorse,horsetenthose,horsethoseten,dem-num,2018-03-20 13:58,F,ten,those,horse,horsethoseten,3.0,THA0004,46.0,2,horse,,,0004,March,0.5
24.0,vasethoseten,vasetenthose,thosetenvase,tenthosevase,dem-num,2018-03-20 13:58,F,ten,those,vase,thosetenvase,2.0,THA0004,47.0,2,vase,,1.0,0004,March,0.5
24.0,leafsixthose,sixthoseleaf,thosesixleaf,leafthosesix,dem-num,2018-03-20 13:58,F,six,those,leaf,thosesixleaf,2.0,THA0004,48.0,2,leaf,,1.0,0004,March,0.5
24.0,fourthosepineapple,thosefourpineapple,pineapplefourthose,pineapplethosefour,dem-num,2018-03-20 13:58,F,four,those,pineapple,thosefourpineapple,1.0,THA0004,49.0,2,pineapple,,1.0,0004,March,0.5
26.0,cowoneround,cowroundone,roundonecow,oneroundcow,num-adj,2018-03-20 13:59,F,round,one,cow,oneroundcow,3.0,THA0005,0.0,2,cow,,1.0,0005,March,0.5
26.0,ducktwoorange,twoorangeduck,orangetwoduck,duckorangetwo,num-adj,2018-03-20 13:59,F,orange,two,duck,orangetwoduck,2.0,THA0005,1.0,2,duck,,0.0,0005,March,0.5
26.0,fivechair,chairfive,,,num-adj,2018-03-20 13:59,F,,five,chair,fivechair,0.0,THA0005,2.0,1,chair,1.0,,0005,March,0.5
26.0,orangepig,pigorange,,,num-adj,2018-03-20 13:59,F,,orange,pig,orangepig,0.0,THA0005,3.0,1,pig,1.0,,0005,March,0.5
26.0,horsestone,stonehorse,,,num-adj,2018-03-20 13:59,F,,stone,horse,stonehorse,1.0,THA0005,4.0,1,horse,1.0,,0005,March,0.5
26.0,blueeightbanana,bananaeightblue,eightbluebanana,bananablueeight,num-adj,2018-03-20 13:59,F,blue,eight,banana,eightbluebanana,2.0,THA0005,5.0,2,banana,,1.0,0005,March,0.5
26.0,sevenbluepillow,pillowblueseven,pillowsevenblue,bluesevenpillow,num-adj,2018-03-20 13:59,F,blue,seven,pillow,sevenbluepillow,0.0,THA0005,6.0,2,pillow,,1.0,0005,March,0.5
26.0,eightlamp,lampeight,,,num-adj,2018-03-20 13:59,F,,eight,lamp,eightlamp,0.0,THA0005,7.0,1,lamp,1.0,,0005,March,0.5
26.0,orangetwopear,peartwoorange,twoorangepear,pearorangetwo,num-adj,2018-03-20 13:59,F,orange,two,pear,twoorangepear,2.0,THA0005,8.0,2,pear,,1.0,0005,March,0.5
26.0,cherryblueten,bluetencherry,tenbluecherry,cherrytenblue,num-adj,2018-03-20 13:59,F,blue,ten,cherry,tenbluecherry,2.0,THA0005,9.0,2,cherry,,1.0,0005,March,0.5
26.0,greenshoe,shoegreen,,,num-adj,2018-03-20 13:59,F,,green,shoe,greenshoe,0.0,THA0005,10.0,1,shoe,1.0,,0005,March,0.5
26.0,suitcasefivestone,stonefivesuitcase,suitcasestonefive,fivestonesuitcase,num-adj,2018-03-20 13:59,F,stone,five,suitcase,fivestonesuitcase,3.0,THA0005,11.0,2,suitcase,,1.0,0005,March,0.5
26.0,hatfourbroken,hatbrokenfour,brokenfourhat,fourbrokenhat,num-adj,2018-03-20 13:59,F,broken,four,hat,fourbrokenhat,3.0,THA0005,12.0,2,hat,,1.0,0005,March,0.5
26.0,greenseventray,traygreenseven,traysevengreen,sevengreentray,num-adj,2018-03-20 13:59,F,green,seven,tray,sevengreentray,3.0,THA0005,13.0,2,tray,,1.0,0005,March,0.5
26.0,ribbonstonetwo,twostoneribbon,ribbontwostone,stonetworibbon,num-adj,2018-03-20 13:59,F,stone,two,ribbon,twostoneribbon,1.0,THA0005,14.0,2,ribbon,,1.0,0005,March,0.5
26.0,purplekey,keypurple,,,num-adj,2018-03-20 13:59,F,,purple,key,purplekey,0.0,THA0005,15.0,1,key,1.0,,0005,March,0.5
26.0,tenpurpleshoe,purpletenshoe,shoetenpurple,shoepurpleten,num-adj,2018-03-20 13:59,F,purple,ten,shoe,tenpurpleshoe,0.0,THA0005,16.0,2,shoe,,1.0,0005,March,0.5
26.0,leafplastic,plasticleaf,,,num-adj,2018-03-20 13:59,F,,plastic,leaf,plasticleaf,1.0,THA0005,17.0,1,leaf,1.0,,0005,March,0.5
26.0,dartnine,ninedart,,,num-adj,2018-03-20 13:59,F,,nine,dart,ninedart,1.0,THA0005,18.0,1,dart,1.0,,0005,March,0.5
26.0,tenbluecherry,cherryblueten,cherrytenblue,bluetencherry,num-adj,2018-03-20 13:59,F,blue,ten,cherry,tenbluecherry,0.0,THA0005,19.0,2,cherry,,1.0,0005,March,0.5
26.0,pearsevenstone,sevenstonepear,pearstoneseven,stonesevenpear,num-adj,2018-03-20 13:59,F,stone,seven,pear,sevenstonepear,1.0,THA0005,20.0,2,pear,,1.0,0005,March,0.5
26.0,scarftenstone,stonetenscarf,scarfstoneten,tenstonescarf,num-adj,2018-03-20 13:59,F,stone,ten,scarf,stonetenscarf,1.0,THA0005,21.0,2,scarf,,0.0,0005,March,0.5
26.0,redleaf,leafred,,,num-adj,2018-03-20 13:59,F,,red,leaf,redleaf,0.0,THA0005,22.0,1,leaf,1.0,,0005,March,0.5
26.0,darttengreen,dartgreenten,greentendart,tengreendart,num-adj,2018-03-20 13:59,F,green,ten,dart,tengreendart,3.0,THA0005,23.0,2,dart,,1.0,0005,March,0.5
26.0,threestonecow,cowstonethree,stonethreecow,cowthreestone,num-adj,2018-03-20 13:59,F,stone,three,cow,threestonecow,0.0,THA0005,24.0,2,cow,,1.0,0005,March,0.5
26.0,oneshovel,shovelone,,,num-adj,2018-03-20 13:59,F,,one,shovel,oneshovel,0.0,THA0005,25.0,1,shovel,1.0,,0005,March,0.5
26.0,lampround,roundlamp,,,num-adj,2018-03-20 13:59,F,,round,lamp,roundlamp,1.0,THA0005,26.0,1,lamp,1.0,,0005,March,0.5
26.0,greenthreesuitcase,suitcasethreegreen,threegreensuitcase,suitcasegreenthree,num-adj,2018-03-20 13:59,F,green,three,suitcase,greenthreesuitcase,0.0,THA0005,27.0,2,suitcase,,0.0,0005,March,0.5
26.0,onewoodenshovel,shovelonewooden,shovelwoodenone,woodenoneshovel,num-adj,2018-03-20 13:59,F,wooden,one,shovel,woodenoneshovel,3.0,THA0005,28.0,2,shovel,,0.0,0005,March,0.5
26.0,traypurplesix,traysixpurple,purplesixtray,sixpurpletray,num-adj,2018-03-20 13:59,F,purple,six,tray,sixpurpletray,3.0,THA0005,29.0,2,tray,,1.0,0005,March,0.5
26.0,chairwooden,woodenchair,,,num-adj,2018-03-20 13:59,F,,wooden,chair,woodenchair,1.0,THA0005,30.0,1,chair,1.0,,0005,March,0.5
26.0,bluepineapple,pineappleblue,,,num-adj,2018-03-20 13:59,F,,blue,pineapple,bluepineapple,0.0,THA0005,31.0,1,pineapple,1.0,,0005,March,0.5
26.0,bluefourpineapple,pineapplefourblue,pineapplebluefour,fourbluepineapple,num-adj,2018-03-20 13:59,F,blue,four,pineapple,fourbluepineapple,3.0,THA0005,32.0,2,pineapple,,1.0,0005,March,0.5
26.0,sevenhat,hatseven,,,num-adj,2018-03-20 13:59,F,,seven,hat,sevenhat,0.0,THA0005,33.0,1,hat,1.0,,0005,March,0.5
26.0,pitcherfourstone,fourstonepitcher,pitcherstonefour,stonefourpitcher,num-adj,2018-03-20 13:59,F,stone,four,pitcher,fourstonepitcher,1.0,THA0005,34.0,2,pitcher,,1.0,0005,March,0.5
26.0,sixpineapple,pineapplesix,,,num-adj,2018-03-20 13:59,F,,six,pineapple,sixpineapple,0.0,THA0005,35.0,1,pineapple,1.0,,0005,March,0.5
26.0,shirtten,tenshirt,,,num-adj,2018-03-20 13:59,F,,ten,shirt,tenshirt,1.0,THA0005,36.0,1,shirt,1.0,,0005,March,0.5
26.0,spatulawoodennine,spatulaninewooden,ninewoodenspatula,woodenninespatula,num-adj,2018-03-20 13:59,F,wooden,nine,spatula,woodenninespatula,3.0,THA0005,37.0,2,spatula,,0.0,0005,March,0.5
26.0,plasticeightcherry,cherryplasticeight,cherryeightplastic,eightplasticcherry,num-adj,2018-03-20 13:59,F,plastic,eight,cherry,eightplasticcherry,3.0,THA0005,38.0,2,cherry,,1.0,0005,March,0.5
26.0,greentwosuitcase,suitcasetwogreen,suitcasegreentwo,twogreensuitcase,num-adj,2018-03-20 13:59,F,green,two,suitcase,twogreensuitcase,3.0,THA0005,39.0,2,suitcase,,1.0,0005,March,0.5
26.0,stoneonehorse,horsestoneone,onestonehorse,horseonestone,num-adj,2018-03-20 13:59,F,stone,one,horse,onestonehorse,2.0,THA0005,40.0,2,horse,,1.0,0005,March,0.5
26.0,pineapplethree,threepineapple,,,num-adj,2018-03-20 13:59,F,,three,pineapple,threepineapple,1.0,THA0005,41.0,1,pineapple,1.0,,0005,March,0.5
26.0,ninewoodenscarf,scarfninewooden,woodenninescarf,scarfwoodennine,num-adj,2018-03-20 13:59,F,wooden,nine,scarf,ninewoodenscarf,0.0,THA0005,42.0,2,scarf,,1.0,0005,March,0.5
26.0,cowtwo,twocow,,,num-adj,2018-03-20 13:59,F,,two,cow,twocow,1.0,THA0005,43.0,1,cow,1.0,,0005,March,0.5
26.0,horsethreegreen,greenthreehorse,threegreenhorse,horsegreenthree,num-adj,2018-03-20 13:59,F,green,three,horse,threegreenhorse,2.0,THA0005,44.0,2,horse,,1.0,0005,March,0.5
26.0,greensixkey,keysixgreen,sixgreenkey,keygreensix,num-adj,2018-03-20 13:59,F,green,six,key,sixgreenkey,2.0,THA0005,45.0,2,key,,1.0,0005,March,0.5
26.0,keybroken,brokenkey,,,num-adj,2018-03-20 13:59,F,,broken,key,brokenkey,1.0,THA0005,46.0,1,key,1.0,,0005,March,0.5
26.0,tenbrokenbowl,bowltenbroken,brokentenbowl,bowlbrokenten,num-adj,2018-03-20 13:59,F,broken,ten,bowl,tenbrokenbowl,0.0,THA0005,47.0,2,bowl,,1.0,0005,March,0.5
26.0,redsixcow,sixredcow,cowredsix,cowsixred,num-adj,2018-03-20 13:59,F,red,six,cow,sixredcow,1.0,THA0005,48.0,2,cow,,1.0,0005,March,0.5
26.0,fourscarf,scarffour,,,num-adj,2018-03-20 13:59,F,,four,scarf,fourscarf,0.0,THA0005,49.0,1,scarf,1.0,,0005,March,0.5
20.0,shirtgreen,greenshirt,,,dem-adj,2018-03-20 13:59,F,,green,shirt,greenshirt,1.0,THA0006,0.0,1,shirt,1.0,,0006,March,0.5
20.0,couchwooden,woodencouch,,,dem-adj,2018-03-20 13:59,F,,wooden,couch,woodencouch,1.0,THA0006,1.0,1,couch,1.0,,0006,March,0.5
20.0,plasticthathat,hatplasticthat,thatplastichat,hatthatplastic,dem-adj,2018-03-20 13:59,F,plastic,that,hat,thatplastichat,2.0,THA0006,2.0,2,hat,,1.0,0006,March,0.5
20.0,purplethatcherry,cherrythatpurple,thatpurplecherry,cherrypurplethat,dem-adj,2018-03-20 13:59,F,purple,that,cherry,thatpurplecherry,2.0,THA0006,3.0,2,cherry,,1.0,0006,March,0.5
20.0,shoeround,roundshoe,,,dem-adj,2018-03-20 13:59,F,,round,shoe,roundshoe,1.0,THA0006,4.0,1,shoe,1.0,,0006,March,0.5
20.0,redthoselamp,thoseredlamp,lampthosered,lampredthose,dem-adj,2018-03-20 13:59,F,red,those,lamp,thoseredlamp,1.0,THA0006,5.0,2,lamp,,1.0,0006,March,0.5
20.0,duckbluethose,duckthoseblue,thoseblueduck,bluethoseduck,dem-adj,2018-03-20 13:59,F,blue,those,duck,thoseblueduck,2.0,THA0006,6.0,2,duck,,1.0,0006,March,0.5
20.0,pigthose,thosepig,,,dem-adj,2018-03-20 13:59,F,,those,pig,thosepig,1.0,THA0006,7.0,1,pig,1.0,,0006,March,0.5
20.0,purplethesetray,traypurplethese,traythesepurple,thesepurpletray,dem-adj,2018-03-20 13:59,F,purple,these,tray,thesepurpletray,3.0,THA0006,8.0,2,tray,,1.0,0006,March,0.5
20.0,redthispillow,pillowredthis,thisredpillow,pillowthisred,dem-adj,2018-03-20 13:59,F,red,this,pillow,thisredpillow,2.0,THA0006,9.0,2,pillow,,1.0,0006,March,0.5
20.0,traygreenthose,greenthosetray,thosegreentray,traythosegreen,dem-adj,2018-03-20 13:59,F,green,those,tray,thosegreentray,2.0,THA0006,10.0,2,tray,,1.0,0006,March,0.5
20.0,greentheseshovel,shovelgreenthese,shovelthesegreen,thesegreenshovel,dem-adj,2018-03-20 13:59,F,green,these,shovel,thesegreenshovel,3.0,THA0006,11.0,2,shovel,,1.0,0006,March,0.5
20.0,couchwoodenthis,thiswoodencouch,couchthiswooden,woodenthiscouch,dem-adj,2018-03-20 13:59,F,wooden,this,couch,thiswoodencouch,1.0,THA0006,12.0,2,couch,,1.0,0006,March,0.5
20.0,purplethosecherry,thosepurplecherry,cherrythosepurple,cherrypurplethose,dem-adj,2018-03-20 13:59,F,purple,those,cherry,thosepurplecherry,1.0,THA0006,13.0,2,cherry,,1.0,0006,March,0.5
20.0,hatthatorange,hatorangethat,orangethathat,thatorangehat,dem-adj,2018-03-20 13:59,F,orange,that,hat,thatorangehat,3.0,THA0006,14.0,2,hat,,1.0,0006,March,0.5
20.0,thisstonepitcher,pitcherthisstone,stonethispitcher,pitcherstonethis,dem-adj,2018-03-20 13:59,F,stone,this,pitcher,thisstonepitcher,0.0,THA0006,15.0,2,pitcher,,1.0,0006,March,0.5
20.0,lampwoodenthose,woodenthoselamp,lampthosewooden,thosewoodenlamp,dem-adj,2018-03-20 13:59,F,wooden,those,lamp,thosewoodenlamp,3.0,THA0006,16.0,2,lamp,,1.0,0006,March,0.5
20.0,purplethosepillow,pillowpurplethose,pillowthosepurple,thosepurplepillow,dem-adj,2018-03-20 13:59,F,purple,those,pillow,thosepurplepillow,3.0,THA0006,17.0,2,pillow,,1.0,0006,March,0.5
20.0,pitcherthose,thosepitcher,,,dem-adj,2018-03-20 13:59,F,,those,pitcher,thosepitcher,1.0,THA0006,18.0,1,pitcher,1.0,,0006,March,0.5
20.0,dartpurple,purpledart,,,dem-adj,2018-03-20 13:59,F,,purple,dart,purpledart,1.0,THA0006,19.0,1,dart,1.0,,0006,March,0.5
20.0,boxorangethat,boxthatorange,thatorangebox,orangethatbox,dem-adj,2018-03-20 13:59,F,orange,that,box,thatorangebox,2.0,THA0006,20.0,2,box,,1.0,0006,March,0.5
20.0,thatorangehandbag,handbagthatorange,orangethathandbag,handbagorangethat,dem-adj,2018-03-20 13:59,F,orange,that,handbag,handbagthatorange,1.0,THA0006,21.0,2,handbag,,,0006,March,0.5
20.0,thisribbon,ribbonthis,,,dem-adj,2018-03-20 13:59,F,,this,ribbon,thisribbon,0.0,THA0006,22.0,1,ribbon,1.0,,0006,March,0.5
20.0,pineapplethesegreen,thesegreenpineapple,greenthesepineapple,pineapplegreenthese,dem-adj,2018-03-20 13:59,F,green,these,pineapple,thesegreenpineapple,1.0,THA0006,23.0,2,pineapple,,1.0,0006,March,0.5
20.0,brokenbanana,bananabroken,,,dem-adj,2018-03-20 13:59,F,,broken,banana,brokenbanana,0.0,THA0006,24.0,1,banana,1.0,,0006,March,0.5
20.0,ribbonthosestone,thosestoneribbon,stonethoseribbon,ribbonstonethose,dem-adj,2018-03-20 13:59,F,stone,those,ribbon,thosestoneribbon,1.0,THA0006,25.0,2,ribbon,,1.0,0006,March,0.5
20.0,plasticsuitcase,suitcaseplastic,,,dem-adj,2018-03-20 13:59,F,,plastic,suitcase,plasticsuitcase,0.0,THA0006,26.0,1,suitcase,1.0,,0006,March,0.5
20.0,thosepig,pigthose,,,dem-adj,2018-03-20 13:59,F,,those,pig,thosepig,0.0,THA0006,27.0,1,pig,1.0,,0006,March,0.5
20.0,cowthat,thatcow,,,dem-adj,2018-03-20 13:59,F,,that,cow,thatcow,1.0,THA0006,28.0,1,cow,1.0,,0006,March,0.5
20.0,bananastone,stonebanana,,,dem-adj,2018-03-20 13:59,F,,stone,banana,stonebanana,1.0,THA0006,29.0,1,banana,1.0,,0006,March,0.5
20.0,redpillow,pillowred,,,dem-adj,2018-03-20 13:59,F,,red,pillow,redpillow,0.0,THA0006,30.0,1,pillow,1.0,,0006,March,0.5
20.0,cowgreenthose,thosegreencow,greenthosecow,cowthosegreen,dem-adj,2018-03-20 13:59,F,green,those,cow,thosegreencow,1.0,THA0006,31.0,2,cow,,1.0,0006,March,0.5
20.0,plasticthesehat,hatplasticthese,hattheseplastic,theseplastichat,dem-adj,2018-03-20 13:59,F,plastic,these,hat,theseplastichat,3.0,THA0006,32.0,2,hat,,1.0,0006,March,0.5
20.0,thissuitcase,suitcasethis,,,dem-adj,2018-03-20 13:59,F,,this,suitcase,thissuitcase,0.0,THA0006,33.0,1,suitcase,1.0,,0006,March,0.5
20.0,spatulawoodenthis,spatulathiswooden,woodenthisspatula,thiswoodenspatula,dem-adj,2018-03-20 13:59,F,wooden,this,spatula,thiswoodenspatula,3.0,THA0006,34.0,2,spatula,,1.0,0006,March,0.5
20.0,pineapplepurplethat,thatpurplepineapple,purplethatpineapple,pineapplethatpurple,dem-adj,2018-03-20 13:59,F,purple,that,pineapple,thatpurplepineapple,1.0,THA0006,35.0,2,pineapple,,1.0,0006,March,0.5
20.0,lamporange,orangelamp,,,dem-adj,2018-03-20 13:59,F,,orange,lamp,orangelamp,1.0,THA0006,36.0,1,lamp,1.0,,0006,March,0.5
20.0,thesebrokenscarf,scarfbrokenthese,brokenthesescarf,scarfthesebroken,dem-adj,2018-03-20 13:59,F,broken,these,scarf,thesebrokenscarf,0.0,THA0006,37.0,2,scarf,,1.0,0006,March,0.5
20.0,blueshirt,shirtblue,,,dem-adj,2018-03-20 13:59,F,,blue,shirt,blueshirt,0.0,THA0006,38.0,1,shirt,1.0,,0006,March,0.5
20.0,carthat,thatcar,,,dem-adj,2018-03-20 13:59,F,,that,car,thatcar,1.0,THA0006,39.0,1,car,1.0,,0006,March,0.5
20.0,chairthat,thatchair,,,dem-adj,2018-03-20 13:59,F,,that,chair,thatchair,1.0,THA0006,40.0,1,chair,1.0,,0006,March,0.5
20.0,purplethatleaf,thatpurpleleaf,leafpurplethat,leafthatpurple,dem-adj,2018-03-20 13:59,F,purple,that,leaf,thatpurpleleaf,1.0,THA0006,41.0,2,leaf,,1.0,0006,March,0.5
20.0,pineapplethatbroken,brokenthatpineapple,thatbrokenpineapple,pineapplebrokenthat,dem-adj,2018-03-20 13:59,F,broken,that,pineapple,thatbrokenpineapple,2.0,THA0006,42.0,2,pineapple,,1.0,0006,March,0.5
20.0,bananathese,thesebanana,,,dem-adj,2018-03-20 13:59,F,,these,banana,thesebanana,1.0,THA0006,43.0,1,banana,1.0,,0006,March,0.5
